Start Time,End Time,Plaza,Direction,E-ZPass Total Vehicle Count,Cash Total Vehicle Count
03/13/2013 03:00:00 PM,03/13/2013 04:00:00 PM,6,N,1572,298
03/13/2013 03:00:00 PM,03/13/2013 04:00:00 PM,6,S,919,293
03/13/2013 04:00:00 PM,03/13/2013 05:00:00 PM,6,N,1389,301
03/13/2013 04:00:00 PM,03/13/2013 05:00:00 PM,6,S,1006,305
03/13/2013 05:00:00 PM,03/13/2013 06:00:00 PM,6,N,1455,296
03/13/2013 05:00:00 PM,03/13/2013 06:00:00 PM,6,S,1129,334
03/13/2013 06:00:00 PM,03/13/2013 07:00:00 PM,6,N,1171,268
03/13/2013 06:00:00 PM,03/13/2013 07:00:00 PM,6,S,958,273
03/13/2013 07:00:00 PM,03/13/2013 08:00:00 PM,6,N,956,251
03/13/2013 07:00:00 PM,03/13/2013 08:00:00 PM,6,S,607,217
03/13/2013 08:00:00 PM,03/13/2013 09:00:00 PM,6,N,613,186
03/13/2013 08:00:00 PM,03/13/2013 09:00:00 PM,6,S,471,183
03/13/2013 09:00:00 PM,03/13/2013 10:00:00 PM,6,N,523,137
03/13/2013 09:00:00 PM,03/13/2013 10:00:00 PM,6,S,398,168
03/13/2013 10:00:00 PM,03/13/2013 11:00:00 PM,6,N,339,107
03/13/2013 10:00:00 PM,03/13/2013 11:00:00 PM,6,S,332,157
03/13/2013 11:00:00 PM,03/13/2013 12:00:00 AM,6,N,224,65
03/13/2013 11:00:00 PM,03/13/2013 12:00:00 AM,6,S,217,103
03/14/2013 12:00:00 AM,03/14/2013 01:00:00 AM,6,N,155,62
03/14/2013 12:00:00 AM,03/14/2013 01:00:00 AM,6,S,101,55
03/14/2013 01:00:00 AM,03/14/2013 02:00:00 AM,6,N,110,36
03/14/2013 01:00:00 AM,03/14/2013 02:00:00 AM,6,S,81,39
03/14/2013 02:00:00 AM,03/14/2013 03:00:00 AM,6,N,88,25
03/14/2013 02:00:00 AM,03/14/2013 03:00:00 AM,6,S,84,20
03/14/2013 03:00:00 AM,03/14/2013 04:00:00 AM,6,N,84,23
03/14/2013 03:00:00 AM,03/14/2013 04:00:00 AM,6,S,116,21
03/14/2013 04:00:00 AM,03/14/2013 05:00:00 AM,6,N,125,32
03/14/2013 04:00:00 AM,03/14/2013 05:00:00 AM,6,S,260,51
03/14/2013 05:00:00 AM,03/14/2013 06:00:00 AM,6,N,242,58
03/14/2013 05:00:00 AM,03/14/2013 06:00:00 AM,6,S,692,128
03/14/2013 06:00:00 AM,03/14/2013 07:00:00 AM,6,N,522,102
03/14/2013 06:00:00 AM,03/14/2013 07:00:00 AM,6,S,1920,305
03/14/2013 07:00:00 AM,03/14/2013 08:00:00 AM,6,N,958,219
03/14/2013 07:00:00 AM,03/14/2013 08:00:00 AM,6,S,2355,383
03/14/2013 08:00:00 AM,03/14/2013 09:00:00 AM,6,N,1350,328
03/14/2013 08:00:00 AM,03/14/2013 09:00:00 AM,6,S,1814,345
03/14/2013 09:00:00 AM,03/14/2013 10:00:00 AM,6,N,914,225
03/14/2013 09:00:00 AM,03/14/2013 10:00:00 AM,6,S,1379,281
03/14/2013 10:00:00 AM,03/14/2013 11:00:00 AM,6,N,759,207
03/14/2013 10:00:00 AM,03/14/2013 11:00:00 AM,6,S,968,243
03/14/2013 11:00:00 AM,03/14/2013 12:00:00 PM,6,N,864,220
03/14/2013 11:00:00 AM,03/14/2013 12:00:00 PM,6,S,903,246
03/14/2013 12:00:00 PM,03/14/2013 01:00:00 PM,6,N,880,238
03/14/2013 12:00:00 PM,03/14/2013 01:00:00 PM,6,S,831,262
03/14/2013 01:00:00 PM,03/14/2013 02:00:00 PM,6,N,896,248
03/14/2013 01:00:00 PM,03/14/2013 02:00:00 PM,6,S,873,248
03/14/2013 02:00:00 PM,03/14/2013 03:00:00 PM,6,N,1104,290
03/14/2013 02:00:00 PM,03/14/2013 03:00:00 PM,6,S,870,260
03/14/2013 03:00:00 PM,03/14/2013 04:00:00 PM,6,N,1591,321
03/14/2013 03:00:00 PM,03/14/2013 04:00:00 PM,6,S,1027,308
03/14/2013 04:00:00 PM,03/14/2013 05:00:00 PM,6,N,1554,351
03/14/2013 04:00:00 PM,03/14/2013 05:00:00 PM,6,S,1058,355
03/14/2013 05:00:00 PM,03/14/2013 06:00:00 PM,6,N,1506,338
03/14/2013 05:00:00 PM,03/14/2013 06:00:00 PM,6,S,1131,334
03/14/2013 06:00:00 PM,03/14/2013 07:00:00 PM,6,N,1201,284
03/14/2013 06:00:00 PM,03/14/2013 07:00:00 PM,6,S,1001,315
03/14/2013 07:00:00 PM,03/14/2013 08:00:00 PM,6,N,833,236
03/14/2013 07:00:00 PM,03/14/2013 08:00:00 PM,6,S,668,288
03/14/2013 08:00:00 PM,03/14/2013 09:00:00 PM,6,N,750,193
03/14/2013 08:00:00 PM,03/14/2013 09:00:00 PM,6,S,573,202
03/14/2013 09:00:00 PM,03/14/2013 10:00:00 PM,6,N,579,173
03/14/2013 09:00:00 PM,03/14/2013 10:00:00 PM,6,S,516,206
03/14/2013 10:00:00 PM,03/14/2013 11:00:00 PM,6,N,378,139
03/14/2013 10:00:00 PM,03/14/2013 11:00:00 PM,6,S,382,169
03/14/2013 11:00:00 PM,03/14/2013 12:00:00 AM,6,N,329,91
03/14/2013 11:00:00 PM,03/14/2013 12:00:00 AM,6,S,209,105
03/15/2013 12:00:00 AM,03/15/2013 01:00:00 AM,6,N,201,68
03/15/2013 12:00:00 AM,03/15/2013 01:00:00 AM,6,S,124,59
03/15/2013 01:00:00 AM,03/15/2013 02:00:00 AM,6,N,117,37
03/15/2013 01:00:00 AM,03/15/2013 02:00:00 AM,6,S,107,47
03/15/2013 02:00:00 AM,03/15/2013 03:00:00 AM,6,N,84,36
03/15/2013 02:00:00 AM,03/15/2013 03:00:00 AM,6,S,108,27
03/15/2013 03:00:00 AM,03/15/2013 04:00:00 AM,6,N,111,29
03/15/2013 03:00:00 AM,03/15/2013 04:00:00 AM,6,S,108,31
03/15/2013 04:00:00 AM,03/15/2013 05:00:00 AM,6,N,134,47
03/15/2013 04:00:00 AM,03/15/2013 05:00:00 AM,6,S,251,54
03/15/2013 05:00:00 AM,03/15/2013 06:00:00 AM,6,N,230,66
03/15/2013 05:00:00 AM,03/15/2013 06:00:00 AM,6,S,717,149
03/15/2013 06:00:00 AM,03/15/2013 07:00:00 AM,6,N,549,118
03/15/2013 06:00:00 AM,03/15/2013 07:00:00 AM,6,S,1432,237
03/15/2013 07:00:00 AM,03/15/2013 08:00:00 AM,6,N,966,230
03/15/2013 07:00:00 AM,03/15/2013 08:00:00 AM,6,S,2221,358
03/15/2013 08:00:00 AM,03/15/2013 09:00:00 AM,6,N,1316,327
03/15/2013 08:00:00 AM,03/15/2013 09:00:00 AM,6,S,1809,310
03/15/2013 09:00:00 AM,03/15/2013 10:00:00 AM,6,N,996,235
03/15/2013 09:00:00 AM,03/15/2013 10:00:00 AM,6,S,1195,265
03/15/2013 10:00:00 AM,03/15/2013 11:00:00 AM,6,N,842,199
03/15/2013 10:00:00 AM,03/15/2013 11:00:00 AM,6,S,992,269
03/15/2013 11:00:00 AM,03/15/2013 12:00:00 PM,6,N,941,242
03/15/2013 11:00:00 AM,03/15/2013 12:00:00 PM,6,S,929,248
03/15/2013 12:00:00 PM,03/15/2013 01:00:00 PM,6,N,1071,296
03/15/2013 12:00:00 PM,03/15/2013 01:00:00 PM,6,S,884,267
03/15/2013 01:00:00 PM,03/15/2013 02:00:00 PM,6,N,1121,304
03/15/2013 01:00:00 PM,03/15/2013 02:00:00 PM,6,S,915,280
03/15/2013 02:00:00 PM,03/15/2013 03:00:00 PM,6,N,1395,325
03/15/2013 02:00:00 PM,03/15/2013 03:00:00 PM,6,S,1095,359
03/15/2013 03:00:00 PM,03/15/2013 04:00:00 PM,6,N,1857,459
03/15/2013 03:00:00 PM,03/15/2013 04:00:00 PM,6,S,1086,346
03/15/2013 04:00:00 PM,03/15/2013 05:00:00 PM,6,N,1782,434
03/15/2013 04:00:00 PM,03/15/2013 05:00:00 PM,6,S,1081,433
03/15/2013 05:00:00 PM,03/15/2013 06:00:00 PM,6,N,1583,406
03/15/2013 05:00:00 PM,03/15/2013 06:00:00 PM,6,S,1253,449
03/15/2013 06:00:00 PM,03/15/2013 07:00:00 PM,6,N,1197,341
03/15/2013 06:00:00 PM,03/15/2013 07:00:00 PM,6,S,982,398
03/15/2013 07:00:00 PM,03/15/2013 08:00:00 PM,6,N,1116,294
03/15/2013 07:00:00 PM,03/15/2013 08:00:00 PM,6,S,760,340
03/15/2013 08:00:00 PM,03/15/2013 09:00:00 PM,6,N,754,271
03/15/2013 08:00:00 PM,03/15/2013 09:00:00 PM,6,S,595,294
03/15/2013 09:00:00 PM,03/15/2013 10:00:00 PM,6,N,599,211
03/15/2013 09:00:00 PM,03/15/2013 10:00:00 PM,6,S,464,289
03/15/2013 10:00:00 PM,03/15/2013 11:00:00 PM,6,N,478,153
03/15/2013 10:00:00 PM,03/15/2013 11:00:00 PM,6,S,406,234
03/15/2013 11:00:00 PM,03/15/2013 12:00:00 AM,6,N,397,131
03/15/2013 11:00:00 PM,03/15/2013 12:00:00 AM,6,S,297,184
03/16/2013 12:00:00 AM,03/16/2013 01:00:00 AM,6,N,234,117
03/16/2013 12:00:00 AM,03/16/2013 01:00:00 AM,6,S,169,124
03/16/2013 01:00:00 AM,03/16/2013 02:00:00 AM,6,N,164,101
03/16/2013 01:00:00 AM,03/16/2013 02:00:00 AM,6,S,120,73
03/16/2013 02:00:00 AM,03/16/2013 03:00:00 AM,6,N,101,68
03/16/2013 02:00:00 AM,03/16/2013 03:00:00 AM,6,S,90,42
03/16/2013 03:00:00 AM,03/16/2013 04:00:00 AM,6,N,103,51
03/16/2013 03:00:00 AM,03/16/2013 04:00:00 AM,6,S,82,45
03/16/2013 04:00:00 AM,03/16/2013 05:00:00 AM,6,N,129,63
03/16/2013 04:00:00 AM,03/16/2013 05:00:00 AM,6,S,123,43
03/16/2013 05:00:00 AM,03/16/2013 06:00:00 AM,6,N,173,51
03/16/2013 05:00:00 AM,03/16/2013 06:00:00 AM,6,S,247,63
03/16/2013 06:00:00 AM,03/16/2013 07:00:00 AM,6,N,295,135
03/16/2013 06:00:00 AM,03/16/2013 07:00:00 AM,6,S,496,133
03/16/2013 07:00:00 AM,03/16/2013 08:00:00 AM,6,N,495,175
03/16/2013 07:00:00 AM,03/16/2013 08:00:00 AM,6,S,523,183
03/16/2013 08:00:00 AM,03/16/2013 09:00:00 AM,6,N,654,237
03/16/2013 08:00:00 AM,03/16/2013 09:00:00 AM,6,S,674,229
03/16/2013 09:00:00 AM,03/16/2013 10:00:00 AM,6,N,787,251
03/16/2013 09:00:00 AM,03/16/2013 10:00:00 AM,6,S,688,240
03/16/2013 10:00:00 AM,03/16/2013 11:00:00 AM,6,N,867,321
03/16/2013 10:00:00 AM,03/16/2013 11:00:00 AM,6,S,817,307
03/16/2013 11:00:00 AM,03/16/2013 12:00:00 PM,6,N,917,283
03/16/2013 11:00:00 AM,03/16/2013 12:00:00 PM,6,S,887,335
03/16/2013 12:00:00 PM,03/16/2013 01:00:00 PM,6,N,983,340
03/16/2013 12:00:00 PM,03/16/2013 01:00:00 PM,6,S,897,367
03/16/2013 01:00:00 PM,03/16/2013 02:00:00 PM,6,N,1014,371
03/16/2013 01:00:00 PM,03/16/2013 02:00:00 PM,6,S,854,369
03/16/2013 02:00:00 PM,03/16/2013 03:00:00 PM,6,N,957,404
03/16/2013 02:00:00 PM,03/16/2013 03:00:00 PM,6,S,971,409
03/16/2013 03:00:00 PM,03/16/2013 04:00:00 PM,6,N,1001,380
03/16/2013 03:00:00 PM,03/16/2013 04:00:00 PM,6,S,928,409
03/16/2013 04:00:00 PM,03/16/2013 05:00:00 PM,6,N,926,428
03/16/2013 04:00:00 PM,03/16/2013 05:00:00 PM,6,S,954,421
03/16/2013 05:00:00 PM,03/16/2013 06:00:00 PM,6,N,864,312
03/16/2013 05:00:00 PM,03/16/2013 06:00:00 PM,6,S,892,401
03/16/2013 06:00:00 PM,03/16/2013 07:00:00 PM,6,N,755,318
03/16/2013 06:00:00 PM,03/16/2013 07:00:00 PM,6,S,877,414
03/16/2013 07:00:00 PM,03/16/2013 08:00:00 PM,6,N,625,300
03/16/2013 07:00:00 PM,03/16/2013 08:00:00 PM,6,S,706,411
03/16/2013 08:00:00 PM,03/16/2013 09:00:00 PM,6,N,515,211
03/16/2013 08:00:00 PM,03/16/2013 09:00:00 PM,6,S,668,337
03/16/2013 09:00:00 PM,03/16/2013 10:00:00 PM,6,N,481,192
03/16/2013 09:00:00 PM,03/16/2013 10:00:00 PM,6,S,559,305
03/16/2013 10:00:00 PM,03/16/2013 11:00:00 PM,6,N,403,159
03/16/2013 10:00:00 PM,03/16/2013 11:00:00 PM,6,S,488,276
03/16/2013 11:00:00 PM,03/16/2013 12:00:00 AM,6,N,367,165
03/16/2013 11:00:00 PM,03/16/2013 12:00:00 AM,6,S,343,241
03/17/2013 12:00:00 AM,03/17/2013 01:00:00 AM,6,N,233,116
03/17/2013 12:00:00 AM,03/17/2013 01:00:00 AM,6,S,193,127
03/17/2013 01:00:00 AM,03/17/2013 02:00:00 AM,6,N,171,90
03/17/2013 01:00:00 AM,03/17/2013 02:00:00 AM,6,S,118,82
03/17/2013 02:00:00 AM,03/17/2013 03:00:00 AM,6,N,95,79
03/17/2013 02:00:00 AM,03/17/2013 03:00:00 AM,6,S,78,47
03/17/2013 03:00:00 AM,03/17/2013 04:00:00 AM,6,N,102,49
03/17/2013 03:00:00 AM,03/17/2013 04:00:00 AM,6,S,68,35
03/17/2013 04:00:00 AM,03/17/2013 05:00:00 AM,6,N,71,77
03/17/2013 04:00:00 AM,03/17/2013 05:00:00 AM,6,S,77,51
03/17/2013 05:00:00 AM,03/17/2013 06:00:00 AM,6,N,79,69
03/17/2013 05:00:00 AM,03/17/2013 06:00:00 AM,6,S,147,39
03/17/2013 06:00:00 AM,03/17/2013 07:00:00 AM,6,N,155,67
03/17/2013 06:00:00 AM,03/17/2013 07:00:00 AM,6,S,264,74
03/17/2013 07:00:00 AM,03/17/2013 08:00:00 AM,6,N,212,90
03/17/2013 07:00:00 AM,03/17/2013 08:00:00 AM,6,S,250,90
03/17/2013 08:00:00 AM,03/17/2013 09:00:00 AM,6,N,404,161
03/17/2013 08:00:00 AM,03/17/2013 09:00:00 AM,6,S,328,138
03/17/2013 09:00:00 AM,03/17/2013 10:00:00 AM,6,N,524,206
03/17/2013 09:00:00 AM,03/17/2013 10:00:00 AM,6,S,507,174
03/17/2013 10:00:00 AM,03/17/2013 11:00:00 AM,6,N,706,253
03/17/2013 10:00:00 AM,03/17/2013 11:00:00 AM,6,S,623,235
03/17/2013 11:00:00 AM,03/17/2013 12:00:00 PM,6,N,984,333
03/17/2013 11:00:00 AM,03/17/2013 12:00:00 PM,6,S,735,264
03/17/2013 12:00:00 PM,03/17/2013 01:00:00 PM,6,N,984,390
03/17/2013 12:00:00 PM,03/17/2013 01:00:00 PM,6,S,819,294
03/17/2013 01:00:00 PM,03/17/2013 02:00:00 PM,6,N,952,364
03/17/2013 01:00:00 PM,03/17/2013 02:00:00 PM,6,S,971,297
03/17/2013 02:00:00 PM,03/17/2013 03:00:00 PM,6,N,928,377
03/17/2013 02:00:00 PM,03/17/2013 03:00:00 PM,6,S,976,371
03/17/2013 03:00:00 PM,03/17/2013 04:00:00 PM,6,N,848,390
03/17/2013 03:00:00 PM,03/17/2013 04:00:00 PM,6,S,1052,414
03/17/2013 04:00:00 PM,03/17/2013 05:00:00 PM,6,N,853,340
03/17/2013 04:00:00 PM,03/17/2013 05:00:00 PM,6,S,1139,458
03/17/2013 05:00:00 PM,03/17/2013 06:00:00 PM,6,N,796,329
03/17/2013 05:00:00 PM,03/17/2013 06:00:00 PM,6,S,1105,461
03/17/2013 06:00:00 PM,03/17/2013 07:00:00 PM,6,N,641,292
03/17/2013 06:00:00 PM,03/17/2013 07:00:00 PM,6,S,1153,455
03/17/2013 07:00:00 PM,03/17/2013 08:00:00 PM,6,N,600,259
03/17/2013 07:00:00 PM,03/17/2013 08:00:00 PM,6,S,977,464
03/17/2013 08:00:00 PM,03/17/2013 09:00:00 PM,6,N,497,199
03/17/2013 08:00:00 PM,03/17/2013 09:00:00 PM,6,S,816,367
03/17/2013 09:00:00 PM,03/17/2013 10:00:00 PM,6,N,386,179
03/17/2013 09:00:00 PM,03/17/2013 10:00:00 PM,6,S,619,288
03/17/2013 10:00:00 PM,03/17/2013 11:00:00 PM,6,N,275,137
03/17/2013 10:00:00 PM,03/17/2013 11:00:00 PM,6,S,373,216
03/17/2013 11:00:00 PM,03/17/2013 12:00:00 AM,6,N,194,106
03/17/2013 11:00:00 PM,03/17/2013 12:00:00 AM,6,S,190,132
03/18/2013 12:00:00 AM,03/18/2013 01:00:00 AM,6,N,134,67
03/18/2013 12:00:00 AM,03/18/2013 01:00:00 AM,6,S,112,67
03/18/2013 01:00:00 AM,03/18/2013 02:00:00 AM,6,N,86,47
03/18/2013 01:00:00 AM,03/18/2013 02:00:00 AM,6,S,67,37
03/18/2013 02:00:00 AM,03/18/2013 03:00:00 AM,6,N,57,26
03/18/2013 02:00:00 AM,03/18/2013 03:00:00 AM,6,S,84,23
03/18/2013 03:00:00 AM,03/18/2013 04:00:00 AM,6,N,77,35
03/18/2013 03:00:00 AM,03/18/2013 04:00:00 AM,6,S,99,29
03/18/2013 04:00:00 AM,03/18/2013 05:00:00 AM,6,N,138,50
03/18/2013 04:00:00 AM,03/18/2013 05:00:00 AM,6,S,234,51
03/18/2013 05:00:00 AM,03/18/2013 06:00:00 AM,6,N,233,78
03/18/2013 05:00:00 AM,03/18/2013 06:00:00 AM,6,S,727,157
03/18/2013 06:00:00 AM,03/18/2013 07:00:00 AM,6,N,527,144
03/18/2013 06:00:00 AM,03/18/2013 07:00:00 AM,6,S,1875,304
03/18/2013 07:00:00 AM,03/18/2013 08:00:00 AM,6,N,901,235
03/18/2013 07:00:00 AM,03/18/2013 08:00:00 AM,6,S,2193,385
03/18/2013 08:00:00 AM,03/18/2013 09:00:00 AM,6,N,1212,282
03/18/2013 08:00:00 AM,03/18/2013 09:00:00 AM,6,S,1712,308
03/18/2013 09:00:00 AM,03/18/2013 10:00:00 AM,6,N,897,204
03/18/2013 09:00:00 AM,03/18/2013 10:00:00 AM,6,S,1151,254
03/18/2013 10:00:00 AM,03/18/2013 11:00:00 AM,6,N,806,214
03/18/2013 10:00:00 AM,03/18/2013 11:00:00 AM,6,S,935,260
03/18/2013 11:00:00 AM,03/18/2013 12:00:00 PM,6,N,815,236
03/18/2013 11:00:00 AM,03/18/2013 12:00:00 PM,6,S,831,229
03/18/2013 12:00:00 PM,03/18/2013 01:00:00 PM,6,N,776,221
03/18/2013 12:00:00 PM,03/18/2013 01:00:00 PM,6,S,819,231
03/18/2013 01:00:00 PM,03/18/2013 02:00:00 PM,6,N,835,210
03/18/2013 01:00:00 PM,03/18/2013 02:00:00 PM,6,S,732,243
03/18/2013 02:00:00 PM,03/18/2013 03:00:00 PM,6,N,982,240
03/18/2013 02:00:00 PM,03/18/2013 03:00:00 PM,6,S,847,232
03/18/2013 03:00:00 PM,03/18/2013 04:00:00 PM,6,N,1437,307
03/18/2013 03:00:00 PM,03/18/2013 04:00:00 PM,6,S,878,270
03/18/2013 04:00:00 PM,03/18/2013 05:00:00 PM,6,N,1456,343
03/18/2013 04:00:00 PM,03/18/2013 05:00:00 PM,6,S,954,311
03/18/2013 05:00:00 PM,03/18/2013 06:00:00 PM,6,N,1400,299
03/18/2013 05:00:00 PM,03/18/2013 06:00:00 PM,6,S,1122,314
03/18/2013 06:00:00 PM,03/18/2013 07:00:00 PM,6,N,1005,257
03/18/2013 06:00:00 PM,03/18/2013 07:00:00 PM,6,S,804,255
03/18/2013 07:00:00 PM,03/18/2013 08:00:00 PM,6,N,606,153
03/18/2013 07:00:00 PM,03/18/2013 08:00:00 PM,6,S,429,141
03/18/2013 08:00:00 PM,03/18/2013 09:00:00 PM,6,N,494,109
03/18/2013 08:00:00 PM,03/18/2013 09:00:00 PM,6,S,467,166
03/18/2013 09:00:00 PM,03/18/2013 10:00:00 PM,6,N,561,156
03/18/2013 09:00:00 PM,03/18/2013 10:00:00 PM,6,S,403,178
03/18/2013 10:00:00 PM,03/18/2013 11:00:00 PM,6,N,469,138
03/18/2013 10:00:00 PM,03/18/2013 11:00:00 PM,6,S,343,133
03/18/2013 11:00:00 PM,03/18/2013 12:00:00 AM,6,N,306,99
03/18/2013 11:00:00 PM,03/18/2013 12:00:00 AM,6,S,248,82
03/19/2013 12:00:00 AM,03/19/2013 01:00:00 AM,6,N,175,52
03/19/2013 12:00:00 AM,03/19/2013 01:00:00 AM,6,S,148,58
03/19/2013 01:00:00 AM,03/19/2013 02:00:00 AM,6,N,91,26
03/19/2013 01:00:00 AM,03/19/2013 02:00:00 AM,6,S,110,37
03/19/2013 02:00:00 AM,03/19/2013 03:00:00 AM,6,N,92,23
03/19/2013 02:00:00 AM,03/19/2013 03:00:00 AM,6,S,85,29
03/19/2013 03:00:00 AM,03/19/2013 04:00:00 AM,6,N,85,26
03/19/2013 03:00:00 AM,03/19/2013 04:00:00 AM,6,S,106,21
03/19/2013 04:00:00 AM,03/19/2013 05:00:00 AM,6,N,128,34
03/19/2013 04:00:00 AM,03/19/2013 05:00:00 AM,6,S,247,54
03/19/2013 05:00:00 AM,03/19/2013 06:00:00 AM,6,N,207,65
03/19/2013 05:00:00 AM,03/19/2013 06:00:00 AM,6,S,654,102
03/19/2013 06:00:00 AM,03/19/2013 07:00:00 AM,6,N,356,111
03/19/2013 06:00:00 AM,03/19/2013 07:00:00 AM,6,S,1531,185
03/19/2013 07:00:00 AM,03/19/2013 08:00:00 AM,6,N,734,199
03/19/2013 07:00:00 AM,03/19/2013 08:00:00 AM,6,S,2035,313
03/19/2013 08:00:00 AM,03/19/2013 09:00:00 AM,6,N,1130,246
03/19/2013 08:00:00 AM,03/19/2013 09:00:00 AM,6,S,1478,249
03/19/2013 09:00:00 AM,03/19/2013 10:00:00 AM,6,N,879,201
03/19/2013 09:00:00 AM,03/19/2013 10:00:00 AM,6,S,1267,223
03/19/2013 10:00:00 AM,03/19/2013 11:00:00 AM,6,N,717,193
03/19/2013 10:00:00 AM,03/19/2013 11:00:00 AM,6,S,1045,207
03/19/2013 11:00:00 AM,03/19/2013 12:00:00 PM,6,N,665,200
03/19/2013 11:00:00 AM,03/19/2013 12:00:00 PM,6,S,830,204
03/19/2013 12:00:00 PM,03/19/2013 01:00:00 PM,6,N,713,175
03/19/2013 12:00:00 PM,03/19/2013 01:00:00 PM,6,S,739,203
03/19/2013 01:00:00 PM,03/19/2013 02:00:00 PM,6,N,719,207
03/19/2013 01:00:00 PM,03/19/2013 02:00:00 PM,6,S,761,225
03/19/2013 02:00:00 PM,03/19/2013 03:00:00 PM,6,N,923,216
03/19/2013 02:00:00 PM,03/19/2013 03:00:00 PM,6,S,834,240
03/19/2013 03:00:00 PM,03/19/2013 04:00:00 PM,6,N,1304,274
03/19/2013 03:00:00 PM,03/19/2013 04:00:00 PM,6,S,808,282
03/19/2013 04:00:00 PM,03/19/2013 05:00:00 PM,6,N,1280,282
03/19/2013 04:00:00 PM,03/19/2013 05:00:00 PM,6,S,828,297
03/19/2013 05:00:00 PM,03/19/2013 06:00:00 PM,6,N,1265,265
03/19/2013 05:00:00 PM,03/19/2013 06:00:00 PM,6,S,1049,325
03/19/2013 06:00:00 PM,03/19/2013 07:00:00 PM,6,N,929,208
03/19/2013 06:00:00 PM,03/19/2013 07:00:00 PM,6,S,824,257
03/19/2013 07:00:00 PM,03/19/2013 08:00:00 PM,6,N,796,175
03/19/2013 07:00:00 PM,03/19/2013 08:00:00 PM,6,S,564,226
03/19/2013 08:00:00 PM,03/19/2013 09:00:00 PM,6,N,574,148
03/19/2013 08:00:00 PM,03/19/2013 09:00:00 PM,6,S,401,170
03/19/2013 09:00:00 PM,03/19/2013 10:00:00 PM,6,N,462,123
03/19/2013 09:00:00 PM,03/19/2013 10:00:00 PM,6,S,406,165
03/19/2013 10:00:00 PM,03/19/2013 11:00:00 PM,6,N,346,117
03/19/2013 10:00:00 PM,03/19/2013 11:00:00 PM,6,S,306,135
03/19/2013 11:00:00 PM,03/19/2013 12:00:00 AM,6,N,239,72
03/19/2013 11:00:00 PM,03/19/2013 12:00:00 AM,6,S,174,109
03/20/2013 12:00:00 AM,03/20/2013 01:00:00 AM,6,N,146,72
03/20/2013 12:00:00 AM,03/20/2013 01:00:00 AM,6,S,118,47
03/20/2013 01:00:00 AM,03/20/2013 02:00:00 AM,6,N,101,41
03/20/2013 01:00:00 AM,03/20/2013 02:00:00 AM,6,S,84,32
03/20/2013 02:00:00 AM,03/20/2013 03:00:00 AM,6,N,66,26
03/20/2013 02:00:00 AM,03/20/2013 03:00:00 AM,6,S,67,35
03/20/2013 03:00:00 AM,03/20/2013 04:00:00 AM,6,N,83,22
03/20/2013 03:00:00 AM,03/20/2013 04:00:00 AM,6,S,111,21
03/20/2013 04:00:00 AM,03/20/2013 05:00:00 AM,6,N,117,38
03/20/2013 04:00:00 AM,03/20/2013 05:00:00 AM,6,S,262,38
03/20/2013 05:00:00 AM,03/20/2013 06:00:00 AM,6,N,232,59
03/20/2013 05:00:00 AM,03/20/2013 06:00:00 AM,6,S,723,126
03/20/2013 06:00:00 AM,03/20/2013 07:00:00 AM,6,N,507,124
03/20/2013 06:00:00 AM,03/20/2013 07:00:00 AM,6,S,1859,277
03/20/2013 07:00:00 AM,03/20/2013 08:00:00 AM,6,N,963,239
03/20/2013 07:00:00 AM,03/20/2013 08:00:00 AM,6,S,2273,375
03/20/2013 08:00:00 AM,03/20/2013 09:00:00 AM,6,N,1252,292
03/20/2013 08:00:00 AM,03/20/2013 09:00:00 AM,6,S,1870,295
03/20/2013 09:00:00 AM,03/20/2013 10:00:00 AM,6,N,844,201
03/20/2013 09:00:00 AM,03/20/2013 10:00:00 AM,6,S,1375,292
03/20/2013 10:00:00 AM,03/20/2013 11:00:00 AM,6,N,707,189
03/20/2013 10:00:00 AM,03/20/2013 11:00:00 AM,6,S,1026,253
03/20/2013 11:00:00 AM,03/20/2013 12:00:00 PM,6,N,730,204
03/20/2013 11:00:00 AM,03/20/2013 12:00:00 PM,6,S,907,278
03/20/2013 12:00:00 PM,03/20/2013 01:00:00 PM,6,N,848,222
03/20/2013 12:00:00 PM,03/20/2013 01:00:00 PM,6,S,902,270
03/20/2013 01:00:00 PM,03/20/2013 02:00:00 PM,6,N,859,208
03/20/2013 01:00:00 PM,03/20/2013 02:00:00 PM,6,S,834,243
03/20/2013 02:00:00 PM,03/20/2013 03:00:00 PM,6,N,1072,277
03/20/2013 02:00:00 PM,03/20/2013 03:00:00 PM,6,S,862,241
03/20/2013 03:00:00 PM,03/20/2013 04:00:00 PM,6,N,1511,315
03/20/2013 03:00:00 PM,03/20/2013 04:00:00 PM,6,S,876,272
03/20/2013 04:00:00 PM,03/20/2013 05:00:00 PM,6,N,1583,323
03/20/2013 04:00:00 PM,03/20/2013 05:00:00 PM,6,S,983,317
03/20/2013 05:00:00 PM,03/20/2013 06:00:00 PM,6,N,1426,333
03/20/2013 05:00:00 PM,03/20/2013 06:00:00 PM,6,S,1091,336
03/20/2013 06:00:00 PM,03/20/2013 07:00:00 PM,6,N,1072,252
03/20/2013 06:00:00 PM,03/20/2013 07:00:00 PM,6,S,877,306
03/20/2013 07:00:00 PM,03/20/2013 08:00:00 PM,6,N,678,193
03/20/2013 07:00:00 PM,03/20/2013 08:00:00 PM,6,S,643,209
